   0.0000000000000000        0.0000000000000000        0.0000000000000000       -1.0000000000000000        0.0000000000000000        0.0000000000000000        1.0000000000000000E-002   0.0000000000000000     
   0.0000000000000000       -1.2500000000000002E-005   5.0000000000000003E-002 -0.99875000000000003        1.2500438877098287E-005  -4.9969314146031899E-004   9.9874995611229020E-003   4.9969314146031899E-004
   1.2500438877098288E-006  -4.9969314146031910E-005   9.9874995611229034E-002 -0.99500306858539678        4.9972818820923488E-005  -9.9815947169031591E-004   9.9500271811790771E-003   9.9815947169031591E-004
   4.9972818820923492E-006  -1.1231594716903159E-004  0.14950027181179079      -0.98876840528309684        1.1233037118623549E-004  -1.4941746711530975E-003   9.8876696288137649E-003   1.4941746711530975E-003
   1.2483081006333378E-005  -1.9938678126134166E-004  0.19875169189936670      -0.98006132187386585        1.9942861980358799E-004  -1.9865194036057746E-003   9.8005713801964118E-003   1.9865194036057746E-003
   2.4940143862451149E-005  -3.1096788752960904E-004  0.24750598561375492      -0.96890321124703915        3.1106558897322302E-004  -2.4739818074657992E-003   9.6889344110267766E-003   2.4739818074657992E-003
   4.3589639903655677E-005  -4.4678496200792160E-004  0.29564103600963443      -0.95532150379920788        4.4698209591839742E-004  -2.9553599867049459E-003   9.5530179040816017E-003   2.9553599867049459E-003
   6.9638353454290900E-005  -6.0650388620010363E-004  0.34303616465457093      -0.93934961137998962        6.0686212894122890E-004  -3.4294645008884068E-003   9.3931378710587696E-003   3.4294645008884068E-003
   1.0427585279777858E-004  -7.8973141209676232E-004  0.38957241472022214      -0.92102685879032375        7.9033331285249483E-004  -3.8951208537853152E-003   9.2096666871475039E-003   3.8951208537853152E-003
   1.4867168473954039E-004  -9.9601597157863530E-004  0.43513283152604593      -0.90039840284213646        9.9696746355507570E-004  -4.3511719797402716E-003   9.0030325364449243E-003   4.3511719797402716E-003
   2.0397259915328617E-004  -1.2248486100707894E-003  0.47960274008467135      -0.87751513899292111        1.2262812339444834E-003  -4.7964807267146404E-003   8.7737187660555157E-003   4.7964807267146404E-003
   2.7129980813398873E-004  -1.4756640442500990E-003  0.52287001918660114      -0.85243359557499021        1.4777368535447643E-003  -5.2299323345833502E-003   8.5222631464552355E-003   5.2299323345833502E-003
   3.5174628450776257E-004  -1.7478418435291243E-003  0.56482537154922374      -0.82521581564708768        1.7507429645196759E-003  -5.6504369069098953E-003   8.2492570354803247E-003   5.6504369069098961E-003
   4.4637410458595630E-004  -2.0407077349410886E-003  0.60536258954140432      -0.79592922650589126        2.0446555568831393E-003  -6.0569318740216881E-003   7.9553444431168605E-003   6.0569318740216899E-003
   5.5621184019607648E-004  -2.3535350309312930E-003  0.64437881598039226      -0.76464649690687070        2.3587790058753702E-003  -6.4483844447728849E-003   7.6412209941246305E-003   6.4483844447728866E-003
   6.8225200517349331E-004  -2.6855461794183769E-003  0.68177479948265063      -0.73144538205816223        2.6923672145677622E-003  -6.8237940439155676E-003   7.3076327854322389E-003   6.8237940439155702E-003
   8.2544856165285270E-004  -3.0359144353228501E-003  0.71745514383471465      -0.69640855646771493        3.0446248648065897E-003  -7.1821947315065223E-003   6.9553751351934118E-003   7.1821947315065240E-003
   9.8671449165415237E-004  -3.4037656525690296E-003  0.75132855083458472      -0.65962343474309704        3.4147087795992461E-003  -7.5226576002599670E-003   6.5852912204007550E-003   7.5226576002599679E-003
   1.1669194396127774E-003  -3.7881801953488473E-003  0.78330805603872222      -0.62118198046511530        3.8017293999835231E-003  -7.8442931462210964E-003   6.1982706000164780E-003   7.8442931462210982E-003
   1.3668874316525048E-003  -4.1881949671911398E-003  0.81331125683474947      -0.58118050328088600        4.2047523792972299E-003  -8.1462536075862825E-003   5.7952476207027703E-003   8.1462536075862842E-003
   1.5873946775425004E-003  -4.6028055561074758E-003  0.84126053224574981      -0.53971944438925246        4.6228002975793447E-003  -8.4277352659387194E-003   5.3771997024206564E-003   8.4277352659387211E-003
   1.8291674614104392E-003  -5.0309684937850123E-003  0.86708325385895590      -0.49690315062149887        5.0548544985824966E-003  -8.6879807036091879E-003   4.9451455014175036E-003   8.6879807036091897E-003
   2.0928801274007502E-003  -5.4716036264683948E-003  0.89071198725992484      -0.45283963735316057        5.4998570515579067E-003  -8.9262810103168180E-003   4.5001429484420935E-003   8.9262810103168198E-003
   2.3791531665662302E-003  -5.9235965948166939E-003  0.91208468334337689      -0.40764034051833070        5.9567128395864640E-003  -9.1419779317009932E-003   4.0432871604135371E-003   9.1419779317009949E-003
   2.6885514113593966E-003  -6.3858014196384941E-003  0.93114485886406018      -0.36141985803615068        6.4242917757726366E-003  -9.3344659518301131E-003   3.5757082242273640E-003   9.3344659518301148E-003
   3.0215823441434937E-003  -6.8570431899997054E-003  0.94784176558565048      -0.31429568100002958        6.9014311480911196E-003  -9.5031943012731535E-003   3.0985688519088806E-003   9.5031943012731553E-003
   3.3786945261685087E-003  -7.3361208497658096E-003  0.96213054738314907      -0.26638791502341913        7.3869380930801157E-003  -9.6476688818537496E-003   2.6130619069198845E-003   9.6476688818537513E-003
   3.7602761534515053E-003  -7.8218100781850802E-003  0.97397238465484937      -0.21781899218149206        7.8795921979112424E-003  -9.7674540987817277E-003   2.1204078020887578E-003   9.7674540987817311E-003
   4.1666537459596337E-003  -8.3128662596439837E-003  0.98333462540403660      -0.16871337403560183        8.3781482296364940E-003  -9.8621745904818262E-003   1.6218517703635066E-003   9.8621745904818280E-003
   4.5980909764151553E-003  -8.8080275372332643E-003  0.99019090235848450      -0.11919724627667379        8.8813389896204888E-003  -9.9315168461218319E-003   1.1186610103795123E-003   9.9315168461218337E-003
   5.0547876449216819E-003  -9.3060179442561678E-003  0.99452123550783178       -6.9398205574383490E-002   9.3878782903155933E-003  -9.9752307005907797E-003   6.1212170968440714E-004   9.9752307005907832E-003
   5.5368788054467140E-003  -9.8055506072923428E-003  0.99631211945532860       -1.9444939270765960E-002   9.8964640506333558E-003  -9.9931306964999786E-003   1.0353594936664448E-004   9.9931306964999821E-003
   6.0444340499850174E-003  -1.0305331013906167E-002  0.99555659500149829        3.0533101390616334E-002   1.0405781505214174E-002  -9.9850973026832639E-003  -4.0578150521417390E-004   9.9850973026832674E-003
   6.5774569559681308E-003  -1.0804060337560671E-002  0.99225430440318685        8.0406033756066711E-002   1.0914506521905344E-002  -9.9510779786652140E-003  -9.1450652190534559E-004   9.9510779786652175E-003
   7.1358847021755515E-003  -1.1300438811772688E-002  0.98641152978244484       0.13004388117726853        1.1421309020733659E-002  -9.8910880746538241E-003  -1.4213090207336606E-003   9.8910880746538275E-003
   7.7195878580414972E-003  -1.1793169145026053E-002  0.97804121419585033       0.17931691450260501        1.1924856486611683E-002  -9.8052115568033390E-003  -1.9248564866116841E-003   9.8052115568033425E-003
   8.3283703508367207E-003  -1.2280959967453023E-002  0.96716296491632803       0.22809599674530195        1.2423817566956815E-002  -9.6936015477887810E-003  -2.4238175669568161E-003   9.6936015477887844E-003
   8.9619696147371797E-003  -1.2762529299804933E-002  0.95380303852628212       0.27625292998049289        1.2916865744340075E-002  -9.5564806731404401E-003  -2.9168657443400759E-003   9.5564806731404436E-003
   9.6200569252707282E-003  -1.3236608034767066E-002  0.93799430747292722       0.32366080347670639        1.3402683073229020E-002  -9.3941412043072100E-003  -3.4026830732290202E-003   9.3941412043072135E-003
   1.0302237922060082E-002  -1.3701943420235651E-002  0.91977620779399194       0.37019434202356499        1.3879963968858662E-002  -9.2069449900541202E-003  -3.8799639688586632E-003   9.2069449900541254E-003
   1.1008053322156595E-002  -1.4157302533772478E-002  0.89919466778434065       0.41573025337724762        1.4347419035268649E-002  -8.9953231685521596E-003  -4.3474190352686490E-003   8.9953231685521648E-003
   1.1736979825586946E-002  -1.4601475737090868E-002  0.87630201744130543       0.46014757370908665        1.4803778918597557E-002  -8.7597756533864517E-003  -4.8037789185975564E-003   8.7597756533864569E-003
   1.2488431214016349E-002  -1.5033280099111123E-002  0.85115687859836509       0.50332800991111226        1.5247798170839556E-002  -8.5008703876895790E-003  -5.2477981708395549E-003   8.5008703876895825E-003
   1.3261759642670901E-002  -1.5451562775859825E-002  0.82382403573290997       0.54515627758598251        1.5678259108458319E-002  -8.2192423616960011E-003  -5.6782591084583193E-003   8.2192423616960046E-003
   1.4056257124862180E-002  -1.5855204335280725E-002  0.79437428751378192       0.58552043352807226        1.6093975649531408E-002  -7.9155923902052734E-003  -6.0939756495314093E-003   7.9155923902052769E-003
   1.4871157207624041E-002  -1.6243122014880356E-002  0.76288427923759594       0.62431220148803523        1.6493797112478170E-002  -7.5906856477284306E-003  -6.4937971124781699E-003   7.5906856477284349E-003
   1.5705636836109996E-002  -1.6614272900053569E-002  0.72943631638900031       0.66142729000535649        1.6876611958917966E-002  -7.2453499604643017E-003  -6.8766119589179645E-003   7.2453499604643061E-003
   1.6558818403515835E-002  -1.6967657010926788E-002  0.69411815964841639       0.69676570109267821        1.7241351462824531E-002  -6.8804738556995215E-003  -7.2413514628245279E-003   6.8804738556995258E-003
   1.7429771982392449E-002  -1.7302320285623524E-002  0.65702280176075512       0.73023202856235170        1.7586993287896847E-002  -6.4970043707352730E-003  -7.5869932878968437E-003   6.4970043707352773E-003
   1.8317517732305520E-002  -1.7617357448000314E-002  0.61824822676944791       0.76173574480003092        1.7912564954966032E-002  -6.0959446250012685E-003  -7.9125649549660285E-003   6.0959446250012728E-003
   1.9221028477889049E-002  -1.7911914748123647E-002  0.57789715221109472       0.79119147481236440        1.8217147181308832E-002  -5.6783511606079131E-003  -8.2171471813088284E-003   5.6783511606079175E-003
   2.0139232450436400E-002  -1.8185192564061103E-002  0.53607675495635954       0.81851925640611001        1.8499877073947069E-002  -5.2453310581946433E-003  -8.4998770739470667E-003   5.2453310581946477E-003
   2.1071016185283755E-002  -1.8436447853943112E-002  0.49289838147162401       0.84364478539431087        1.8759951159382494E-002  -4.7980388365387924E-003  -8.7599511593824935E-003   4.7980388365387976E-003
   2.2015227566374650E-002  -1.8664996447714983E-002  0.44847724336253458       0.86649964477149799        1.8996628232749765E-002  -4.3376731459770944E-003  -8.9966282327497635E-003   4.3376731459771004E-003
   2.2970679008558734E-002  -1.8870215168540823E-002  0.40293209914412642       0.88702151685408182        1.9209232010066114E-002  -3.8654732672427296E-003  -9.2092320100661141E-003   3.8654732672427352E-003
   2.3936150767381262E-002  -1.9051543774439256E-002  0.35638492326187349       0.90515437744392535        1.9397153568112075E-002  -3.3827154288162608E-003  -9.3971535681120731E-003   3.3827154288162665E-003
   2.4910394365369942E-002  -1.9208486711422446E-002  0.30896056346300571       0.92084867114224456        1.9559853557488221E-002  -2.8907089573106232E-003  -9.5598535574882189E-003   2.8907089573106289E-003
   2.5892136123130086E-002  -1.9340614670170318E-002  0.26078638768699131       0.93406146701703174        1.9696864175551245E-002  -2.3907922767407918E-003  -9.6968641755512414E-003   2.3907922767407970E-003
   2.6880080782925069E-002  -1.9447565939096526E-002  0.21199192170749329       0.94475659390965261        1.9807790887229015E-002  -1.8843287737509314E-003  -9.8077908872290093E-003   1.8843287737509366E-003
